time,open,high,low,close,volume,ticker,%_change,change,latest_change
2022-07-07,25790,25790,24890,24890,73800,TV2,-2.28,-580.0,-580.0 (-2.28%)
2022-07-08,25210,25410,25080,25280,56800,TV2,1.57,390.0,390.0 (1.57%)
2022-07-11,25760,25760,25280,25280,24900,TV2,0.0,0.0,0.0 (0.0%)
2022-07-12,25660,26150,25440,26110,35700,TV2,3.28,830.0,830.0 (3.28%)
2022-07-13,26150,26630,26150,26240,23400,TV2,0.5,130.0,130.0 (0.5%)
2022-07-14,26240,27080,25790,26440,36400,TV2,0.76,200.0,200.0 (0.76%)
2022-07-15,26240,26760,26240,26500,21500,TV2,0.23,60.0,60.0 (0.23%)
2022-07-18,26240,27020,26240,26500,33300,TV2,0.0,0.0,0.0 (0.0%)
2022-07-19,27020,27020,26370,26470,13600,TV2,-0.11,-30.0,-30.0 (-0.11%)
2022-07-20,26630,26950,26630,26760,58500,TV2,1.1,290.0,290.0 (1.1%)
2022-07-21,26760,26820,26630,26760,23000,TV2,0.0,0.0,0.0 (0.0%)
2022-07-22,26630,26760,26440,26440,23800,TV2,-1.2,-320.0,-320.0 (-1.2%)
2022-07-25,26470,26700,26440,26600,23000,TV2,0.61,160.0,160.0 (0.61%)
2022-07-26,26660,27400,26660,26890,52700,TV2,1.09,290.0,290.0 (1.09%)
2022-07-27,27400,27400,26660,26860,51600,TV2,-0.11,-30.0,-30.0 (-0.11%)
2022-07-28,26730,26990,26630,26860,89400,TV2,0.0,0.0,0.0 (0.0%)
2022-07-29,27020,27600,26530,26950,77700,TV2,0.34,90.0,90.0 (0.34%)
2022-08-01,26950,27310,26820,27210,47200,TV2,0.96,260.0,260.0 (0.96%)
2022-08-02,27210,27370,27080,27210,32300,TV2,0.0,0.0,0.0 (0.0%)
2022-08-03,27400,27570,27080,27400,55600,TV2,0.7,190.0,190.0 (0.7%)
2022-08-04,27280,28240,27240,28020,77700,TV2,2.26,620.0,620.0 (2.26%)
2022-08-05,28210,28240,28020,28110,62700,TV2,0.32,90.0,90.0 (0.32%)
2022-08-08,27920,28240,27920,28080,30700,TV2,-0.11,-30.0,-30.0 (-0.11%)
2022-08-09,28020,28080,27310,27470,114800,TV2,-2.17,-610.0,-610.0 (-2.17%)
2022-08-10,27470,27530,27080,27110,101600,TV2,-1.31,-360.0,-360.0 (-1.31%)
2022-08-11,27180,27660,27150,27280,51400,TV2,0.63,170.0,170.0 (0.63%)
2022-08-12,26990,27500,26990,27280,11400,TV2,0.0,0.0,0.0 (0.0%)
2022-08-15,27280,27400,27080,27150,68900,TV2,-0.48,-130.0,-130.0 (-0.48%)
2022-08-16,27340,28050,27080,28050,141300,TV2,3.31,900.0,900.0 (3.31%)
2022-08-17,28180,28950,28180,28790,149200,TV2,2.64,740.0,740.0 (2.64%)
2022-08-18,28630,28630,28180,28630,106700,TV2,-0.56,-160.0,-160.0 (-0.56%)
2022-08-19,28630,28630,28110,28500,52300,TV2,-0.45,-130.0,-130.0 (-0.45%)
2022-08-22,28500,28820,28150,28570,40000,TV2,0.25,70.0,70.0 (0.25%)
2022-08-23,27890,28690,27890,28690,34900,TV2,0.42,120.0,120.0 (0.42%)
2022-08-24,28440,28760,28370,28470,96100,TV2,-0.77,-220.0,-220.0 (-0.77%)
2022-08-25,28470,30430,28400,30400,278600,TV2,6.78,1930.0,1930.0 (6.78%)
2022-08-26,30400,30400,29340,30310,104500,TV2,-0.3,-90.0,-90.0 (-0.3%)
2022-08-29,29400,30180,29050,29790,72300,TV2,-1.72,-520.0,-520.0 (-1.72%)
2022-08-30,29980,30050,29470,30050,70100,TV2,0.87,260.0,260.0 (0.87%)
2022-08-31,30020,30630,29600,30310,91200,TV2,0.87,260.0,260.0 (0.87%)
2022-09-05,31210,31240,29850,30730,113600,TV2,1.39,420.0,420.0 (1.39%)
2022-09-06,29600,30850,29600,30730,130500,TV2,0.0,0.0,0.0 (0.0%)
2022-09-07,30730,30950,29660,29660,56000,TV2,-3.48,-1070.0,-1070.0 (-3.48%)
2022-09-08,29660,29820,29020,29500,43300,TV2,-0.54,-160.0,-160.0 (-0.54%)
2022-09-09,29660,30140,29270,29660,27000,TV2,0.54,160.0,160.0 (0.54%)
2022-09-12,29660,29980,29600,29630,28700,TV2,-0.1,-30.0,-30.0 (-0.1%)
2022-09-13,29630,30600,29630,30530,221000,TV2,3.04,900.0,900.0 (3.04%)
2022-09-14,30500,30560,30140,30310,76300,TV2,-0.72,-220.0,-220.0 (-0.72%)
2022-09-15,30310,30660,29950,30180,41000,TV2,-0.43,-130.0,-130.0 (-0.43%)
2022-09-16,30310,30310,29730,29760,48500,TV2,-1.39,-420.0,-420.0 (-1.39%)
2022-09-19,29790,29790,28050,28370,106200,TV2,-4.67,-1390.0,-1390.0 (-4.67%)
2022-09-20,27890,28950,27890,28370,27200,TV2,0.0,0.0,0.0 (0.0%)
2022-09-21,27950,28820,27950,28760,57200,TV2,1.37,390.0,390.0 (1.37%)
2022-09-22,28760,28760,28110,28630,44400,TV2,-0.45,-130.0,-130.0 (-0.45%)
2022-09-23,28630,28630,27920,28370,31500,TV2,-0.91,-260.0,-260.0 (-0.91%)
2022-09-26,27730,27790,27080,27470,56000,TV2,-3.17,-900.0,-900.0 (-3.17%)
2022-09-27,27920,27920,27080,27600,23400,TV2,0.47,130.0,130.0 (0.47%)
2022-09-28,27600,27600,26950,27370,40500,TV2,-0.83,-230.0,-230.0 (-0.83%)
2022-09-29,27730,27730,27150,27600,27800,TV2,0.84,230.0,230.0 (0.84%)
2022-09-30,27180,27600,26180,27600,58900,TV2,0.0,0.0,0.0 (0.0%)
2022-10-03,26660,27280,26310,26760,20300,TV2,-3.04,-840.0,-840.0 (-3.04%)
2022-10-04,26110,26760,25600,25730,66000,TV2,-3.85,-1030.0,-1030.0 (-3.85%)
2022-10-05,25730,26400,25600,26400,137400,TV2,2.6,670.0,670.0 (2.6%)
2022-10-06,26180,26180,25700,25700,31600,TV2,-2.65,-700.0,-700.0 (-2.65%)
2022-10-07,25470,25470,24050,24310,129800,TV2,-5.41,-1390.0,-1390.0 (-5.41%)
2022-10-10,25790,25790,23860,24630,58700,TV2,1.32,320.0,320.0 (1.32%)
2022-10-11,24500,24500,22960,22960,111300,TV2,-6.78,-1670.0,-1670.0 (-6.78%)
2022-10-12,22960,23990,22570,23540,59200,TV2,2.53,580.0,580.0 (2.53%)
2022-10-13,23540,23990,23540,23920,20100,TV2,1.61,380.0,380.0 (1.61%)
2022-10-14,24050,24440,23990,23990,26300,TV2,0.29,70.0,70.0 (0.29%)
